querry_searched,ecommerce_website,product_name,product_price,product_rating,rating_count,poduct_image_url,product_url,reviews_count
Hardware Products,Flipkart,"Homesake Wall Hanging Leafy Vine Candle Stand, Wall Scone with Green and Blue Glass and Candles Glass, Iron 4 - Cup Tealight Holder Set",764.0,4.6,7.0,https://rukminim1.flixcart.com/image/612/612/kusph8w0/candle-tealight-holder/2/m/a/2-7-2-ih0a940-homesake-15-original-imag7u9bjahnhpsy.jpeg?q=70,https://www.flipkart.com/homesake-wall-hanging-leafy-vine-candle-stand-scone-green-blue-glass-candles-glass-iron-4-cup-tealight-holder-set/p/itmc6205a2a9fb6d?pid=CTHF47HGHSZKKYYX&lid=LSTCTHF47HGHSZKKYYXGLVMOQ&marketplace=FLIPKART&q=Hardware+Products&store=search.flipkart.com&srno=s_15_591&otracker=search&fm=organic&iid=ab1baeed-c9bf-4675-9c63-9a5088184b60.CTHF47HGHSZKKYYX.SEARCH&ppt=None&ppn=None&ssid=zel1w8m5ls0000001686120645175&qH=64ea97f200157d01,
Hardware Products,Flipkart,ATOM Stainless Steel Matte Handlesets,1399.0,4.3,8.0,https://rukminim1.flixcart.com/image/612/612/jvgzl3k0/door-lock/t/8/k/floradottedl-2-atom-original-imafgdg4mkmfdvft.jpeg?q=70,https://www.flipkart.com/atom-stainless-steel-matte-handlesets/p/itmemdk57m3hfrvx?pid=DRLEMDK5EYTUNT8K&lid=LSTDRLEMDK5EYTUNT8KF5PHMZ&marketplace=FLIPKART&q=Hardware+Products&store=search.flipkart.com&srno=s_15_592&otracker=search&fm=organic&iid=en_9ZYwkutNoaUA9FsiFvBtQWzqJdEkMdLnMls6eb3S31GDJLpy8q11OWqVBg%2FWsMVblJ%2Fxmdev%2FmT4DByRS49ULw%3D%3D&ppt=None&ppn=None&ssid=zel1w8m5ls0000001686120645175&qH=64ea97f200157d01,
Hardware Products,Flipkart,TFS Cube Design Wall Mounted Shelves (Black) MDF (Medium Density Fiber) Wall Shelf,1090.0,0.0,0.0,https://rukminim1.flixcart.com/image/612/612/kt8zb0w0/rack-shelf/l/i/n/living-room-bedroom-wssbr3-tfs-original-imag6mn7ravhvxzy.jpeg?q=70,https://www.flipkart.com/tfs-cube-design-wall-mounted-shelves-black-mdf-medium-density-fiber-shelf/p/itmef715aa2c9c25?pid=RSFG6MN7MHYJCH7J&lid=LSTRSFG6MN7MHYJCH7JSNQGFE&marketplace=FLIPKART&q=Hardware+Products&store=search.flipkart.com&srno=s_15_593&otracker=search&fm=organic&iid=ab1baeed-c9bf-4675-9c63-9a5088184b60.RSFG6MN7MHYJCH7J.SEARCH&ppt=None&ppn=None&ssid=zel1w8m5ls0000001686120645175&qH=64ea97f200157d01,
Hardware Products,Flipkart,"Hari Om ELP Submersible Pump 18Watt for Air Cooler, Fountain, Aquarium & Ganesh Murti Decoration Submersible Water Pump",299.0,4.0,41.0,https://rukminim1.flixcart.com/image/612/612/kddf6a80/water-pump/s/t/p/smart-buyer-13-w-water-submersible-pump-for-fountains-desert-air-original-imafuaktqg5ubkht.jpeg?q=70,https://www.flipkart.com/hari-om-elp-submersible-pump-18watt-air-cooler-fountain-aquarium-ganesh-murti-decoration-water/p/itma9d58849e0a90?pid=WPMFUAGE2NXMVSTP&lid=LSTWPMFUAGE2NXMVSTPKJR0SV&marketplace=FLIPKART&q=Hardware+Products&store=search.flipkart.com&srno=s_15_594&otracker=search&fm=organic&iid=ab1baeed-c9bf-4675-9c63-9a5088184b60.WPMFUAGE2NXMVSTP.SEARCH&ppt=None&ppn=None&ssid=zel1w8m5ls0000001686120645175&qH=64ea97f200157d01,
Hardware Products,Flipkart,"JONSON Heavy Aluminium Tape-2"" X 10 Mtr 10 m Single Sided Tape",329.0,0.0,0.0,https://rukminim1.flixcart.com/image/612/612/kwfaj680/hardware-tape/h/h/k/1-10-aluminium-non-tearable-foil-tape-2-x-10-mtr-jonson-original-imag93pcfratf8jh.jpeg?q=70,https://www.flipkart.com/jonson-heavy-aluminium-tape-2-x-10-mtr-m-single-sided-tape/p/itm56592c6647bd1?pid=HWTG93PC4KHHMCZN&lid=LSTHWTG93PC4KHHMCZNUUW8EQ&marketplace=FLIPKART&q=Hardware+Products&store=search.flipkart.com&srno=s_15_595&otracker=search&fm=organic&iid=ab1baeed-c9bf-4675-9c63-9a5088184b60.HWTG93PC4KHHMCZN.SEARCH&ppt=None&ppn=None&ssid=zel1w8m5ls0000001686120645175&qH=64ea97f200157d01,
Hardware Products,Flipkart,Hewa Aero 6 inch Ventilation pure copper motor 150 mm Exhaust Fan,945.0,4.0,165.0,https://rukminim1.flixcart.com/image/612/612/l47cu4w0/exhaust-fan/4/w/f/aero-6-inch-ventilation-pure-copper-motor-150-hewa-original-imagf5hfhxhrptq9.jpeg?q=70,https://www.flipkart.com/hewa-aero-6-inch-ventilation-pure-copper-motor-150-mm-exhaust-fan/p/itmdabe6a23f8037?pid=EXFGF5HFPV8HTFGQ&lid=LSTEXFGF5HFPV8HTFGQDAAD2S&marketplace=FLIPKART&q=Hardware+Products&store=search.flipkart.com&srno=s_15_596&otracker=search&fm=organic&iid=en_9ZYwkutNoaUA9FsiFvBtQWzqJdEkMdLnMls6eb3S31FYPsWgT7owm8fjuuKmYBp2Shc%2FDeiHL9CCiEqAZILVLQ%3D%3D&ppt=None&ppn=None&ssid=zel1w8m5ls0000001686120645175&qH=64ea97f200157d01,
Hardware Products,Flipkart,"JONSON Nitrile Foam Tape_1"" X 9 Mtr/Hardware tape 800 m Foam Tape",319.0,0.0,0.0,https://rukminim1.flixcart.com/image/612/612/ksj9dow0/hardware-tape/k/c/v/1-9-nitrile-foam-tape-construction-building-automotive-original-imag62s55nwnhnvs.jpeg?q=70,https://www.flipkart.com/jonson-nitrile-foam-tape-1-x-9-mtr-hardware-tape-800-m/p/itmf4640a5b841b9?pid=HWTG9FKT3AKZMGVH&lid=LSTHWTG9FKT3AKZMGVHQ3YAI4&marketplace=FLIPKART&q=Hardware+Products&store=search.flipkart.com&srno=s_15_597&otracker=search&fm=organic&iid=ab1baeed-c9bf-4675-9c63-9a5088184b60.HWTG9FKT3AKZMGVH.SEARCH&ppt=None&ppn=None&ssid=zel1w8m5ls0000001686120645175&qH=64ea97f200157d01,
Hardware Products,Flipkart,"Matnaz Strong, Transparent, Heavy Duty, Reusable and Washable Double Sided Traceless Tape 3 m Double-sided Tape",249.0,0.0,0.0,https://rukminim1.flixcart.com/image/612/612/kv6zvrk0/hardware-tape/q/z/5/1-3-strong-transparent-heavy-duty-reusable-and-washable-double-original-imag85d6fpdedatt.jpeg?q=70,https://www.flipkart.com/matnaz-strong-transparent-heavy-duty-reusable-washable-double-sided-traceless-tape-3-m-double-sided/p/itm140f0147903a2?pid=HWTG85D65URZNWB4&lid=LSTHWTG85D65URZNWB4YLVE2B&marketplace=FLIPKART&q=Hardware+Products&store=search.flipkart.com&srno=s_15_598&otracker=search&fm=organic&iid=ab1baeed-c9bf-4675-9c63-9a5088184b60.HWTG85D65URZNWB4.SEARCH&ppt=None&ppn=None&ssid=zel1w8m5ls0000001686120645175&qH=64ea97f200157d01,
Hardware Products,Flipkart,Tom Lang London TLLB-003-1 Laptop Sleeve/Cover,3986.0,0.0,0.0,https://rukminim1.flixcart.com/image/612/612/kpmy8i80/bag/l/o/t/tllb-003-1-tom-lang-london-11-original-imag3tvkbjehyrhj.jpeg?q=70,https://www.flipkart.com/tom-lang-london-tllb-003-1-laptop-sleeve-cover/p/itm7780638c7a61e?pid=BAGG3TVKN6CTPTY3&lid=LSTBAGG3TVKN6CTPTY3LEUZEG&marketplace=FLIPKART&q=Hardware+Products&store=search.flipkart.com&srno=s_15_599&otracker=search&fm=organic&iid=ab1baeed-c9bf-4675-9c63-9a5088184b60.BAGG3TVKN6CTPTY3.SEARCH&ppt=None&ppn=None&ssid=zel1w8m5ls0000001686120645175&qH=64ea97f200157d01,
Hardware Products,Flipkart,Imagine Technologies DAY NIGHT AUTO ON AND OFF SENSOR LDR PHOTOCELL WATER PROOF SWITCH 10 A One Way Electrical Switch,315.0,4.1,749.0,https://rukminim1.flixcart.com/image/612/612/k6i7zww0/electrical-switch/a/k/q/it10ds-imagine-technologies-original-imafzyfwfywwzuz3.jpeg?q=70,https://www.flipkart.com/imagine-technologies-day-night-auto-off-sensor-ldr-photocell-water-proof-switch-10-one-way-electrical/p/itmcd24bbfda0ea2?pid=SCHFZY72HBMJPAKQ&lid=LSTSCHFZY72HBMJPAKQIT2RFS&marketplace=FLIPKART&q=Hardware+Products&store=search.flipkart.com&srno=s_15_600&otracker=search&fm=organic&iid=en_9ZYwkutNoaUA9FsiFvBtQWzqJdEkMdLnMls6eb3S31E4XiuawWYIZTx7ZPr%2FxOeSvyIMgdw8gi58qT0JRgXolw%3D%3D&ppt=None&ppn=None&ssid=zel1w8m5ls0000001686120645175&qH=64ea97f200157d01,
Hardware Products,Flipkart,"UNIFY Stainless Steel Hook Rail Door mount for Kitchen, Bathroom Hook Rail 12",245.0,4.3,688.0,https://rukminim1.flixcart.com/image/612/612/l19m93k0/hook/b/t/c/12-stainless-steel-hook-rail-12-hooks-door-mount-hook-rail-for-original-imagcve3qzh97twc.jpeg?q=70,https://www.flipkart.com/unify-stainless-steel-hook-rail-door-mount-kitchen-bathroom-12/p/itm48a2fa6356c3c?pid=HOKGAX4SUJHZHFAU&lid=LSTHOKGAX4SUJHZHFAU5GPQNG&marketplace=FLIPKART&q=Hardware+Products&store=search.flipkart.com&srno=s_18_681&otracker=search&fm=organic&iid=en_egC5BYC%2FKkmv4G4nziZBQi%2FRwQfNavFQkjYOeXRrybICW1De1nAkFm4bgtRxyW42yGdlsxgrAuJCoUAOjjx6NA%3D%3D&ppt=None&ppn=None&ssid=sl6d6sm08g0000001686120645345&qH=64ea97f200157d01,
Hardware Products,Flipkart,BLUEWUD Skiddo Engineered Wood TV Entertainment Unit,5889.0,3.8,65.0,https://rukminim1.flixcart.com/image/612/612/xif0q/tv-entertainment-unit/x/l/l/-original-imagztaherh4yyqx.jpeg?q=70,https://www.flipkart.com/bluewud-skiddo-engineered-wood-tv-entertainment-unit/p/itm5512af2be07f3?pid=TVUGG2FKGHH8SXA9&lid=LSTTVUGG2FKGHH8SXA9QIZKRE&marketplace=FLIPKART&q=Hardware+Products&store=search.flipkart.com&srno=s_18_682&otracker=search&fm=organic&iid=en_egC5BYC%2FKkmv4G4nziZBQi%2FRwQfNavFQkjYOeXRrybINDoofkQmqdh0m74ZaZrXQIxu2wz3lAim6EY2krbw0Jw%3D%3D&ppt=None&ppn=None&ssid=sl6d6sm08g0000001686120645345&qH=64ea97f200157d01,
Hardware Products,Flipkart,"Homesake 8-Votive Chic Golden Iron Wall Sconce Candle Holder, Turquoise Candle Tealight Holder,Wall art Iron 8 - Cup Tealight Holder Set",849.0,0.0,0.0,https://rukminim1.flixcart.com/image/612/612/kuyf8nk0/candle-tealight-holder/4/z/b/19-1-ih0b943-homesake-7-original-imag7yh2zvdffgaq.jpeg?q=70,https://www.flipkart.com/homesake-8-votive-chic-golden-iron-wall-sconce-candle-holder-turquoise-tealight-holder-wall-art-8-cup-holder-set/p/itmba7439c0ce3ba?pid=CTHFFYGNTPGPMQCX&lid=LSTCTHFFYGNTPGPMQCXDSOCXF&marketplace=FLIPKART&q=Hardware+Products&store=search.flipkart.com&srno=s_18_683&otracker=search&fm=organic&iid=d45d516d-84b5-4f2b-828f-a68ad221e410.CTHFFYGNTPGPMQCX.SEARCH&ppt=None&ppn=None&ssid=sl6d6sm08g0000001686120645345&qH=64ea97f200157d01,
Hardware Products,Flipkart,"Homesake 8-Votive Chic Golden Iron Wall Sconce Candle Holder, Green Candle Tealight Holder,Wall art Iron 8 - Cup Tealight Holder Set",849.0,0.0,0.0,https://rukminim1.flixcart.com/image/612/612/kuyf8nk0/candle-tealight-holder/w/e/m/19-1-ih0b941-homesake-7-original-imag7yh6rhcha3gz.jpeg?q=70,https://www.flipkart.com/homesake-8-votive-chic-golden-iron-wall-sconce-candle-holder-green-tealight-holder-wall-art-8-cup-holder-set/p/itma4f26fb58bf6a?pid=CTHFFYGNYBQ7GG4G&lid=LSTCTHFFYGNYBQ7GG4GYT67WP&marketplace=FLIPKART&q=Hardware+Products&store=search.flipkart.com&srno=s_18_684&otracker=search&fm=organic&iid=d45d516d-84b5-4f2b-828f-a68ad221e410.CTHFFYGNYBQ7GG4G.SEARCH&ppt=None&ppn=None&ssid=sl6d6sm08g0000001686120645345&qH=64ea97f200157d01,
Hardware Products,Flipkart,Annu Handicrafts Wooden Wall Shelf,1519.0,0.0,0.0,https://rukminim1.flixcart.com/image/612/612/kr3tj0w0/rack-shelf/v/2/j/hexagon-6-woodman-shoppe-original-imag4z8u5gnej5ef.jpeg?q=70,https://www.flipkart.com/annu-handicrafts-wooden-wall-shelf/p/itm0b8014508dc32?pid=RSFG62S2V2ZQ5HXM&lid=LSTRSFG62S2V2ZQ5HXMCT1DJU&marketplace=FLIPKART&q=Hardware+Products&store=search.flipkart.com&srno=s_18_685&otracker=search&fm=organic&iid=d45d516d-84b5-4f2b-828f-a68ad221e410.RSFG62S2V2ZQ5HXM.SEARCH&ppt=None&ppn=None&ssid=sl6d6sm08g0000001686120645345&qH=64ea97f200157d01,
Hardware Products,Flipkart,sharmistha Dream High Grade Stainless Steel Robe Hook/Cloth-Towel Hanger/Bathroom Accessories (Chrome) - Pack of 2 Hook 2,449.0,0.0,0.0,https://rukminim1.flixcart.com/image/612/612/ktaeqvk0/hook/4/6/b/cloth-hook-pack-2-sharmistha-original-imag6z3hdsb6utmy.jpeg?q=70,https://www.flipkart.com/sharmistha-dream-high-grade-stainless-steel-robe-hook-cloth-towel-hanger-bathroom-accessories-chrome-pack-2-hook/p/itm1ac79c880d602?pid=HOKG6Z3HJQS9A9RW&lid=LSTHOKG6Z3HJQS9A9RWWH1UAY&marketplace=FLIPKART&q=Hardware+Products&store=search.flipkart.com&srno=s_18_686&otracker=search&fm=organic&iid=d45d516d-84b5-4f2b-828f-a68ad221e410.HOKG6Z3HJQS9A9RW.SEARCH&ppt=None&ppn=None&ssid=sl6d6sm08g0000001686120645345&qH=64ea97f200157d01,
Hardware Products,Flipkart,BLUEWUD Skiddo Engineered Wood TV Entertainment Unit,5889.0,4.5,8.0,https://rukminim1.flixcart.com/image/612/612/xif0q/tv-entertainment-unit/q/5/i/36-140-particle-board-24-6-tu-skd-wf-bluewud-59-5-55-wenge-white-original-imagg2fgvrjyfvpf.jpeg?q=70,https://www.flipkart.com/bluewud-skiddo-engineered-wood-tv-entertainment-unit/p/itm54fb54ce64e3c?pid=TVUGG2FKZKVE897E&lid=LSTTVUGG2FKZKVE897E7WSGLU&marketplace=FLIPKART&q=Hardware+Products&store=search.flipkart.com&srno=s_18_687&otracker=search&fm=organic&iid=en_egC5BYC%2FKkmv4G4nziZBQi%2FRwQfNavFQkjYOeXRrybLeGNOxfESMR%2BGueojTDPB6sXVvJieCkjgOFn3VqxnT%2Fw%3D%3D&ppt=None&ppn=None&ssid=sl6d6sm08g0000001686120645345&qH=64ea97f200157d01,
Hardware Products,Flipkart,UNIFY Stainless Steel Wall Shelf,1349.0,4.1,18.0,https://rukminim1.flixcart.com/image/612/612/xif0q/kitchen-rack/u/u/s/3-tier-kitchen-rack-goldstores-original-imag66j9h2gxfydw.jpeg?q=70,https://www.flipkart.com/unify-stainless-steel-wall-shelf/p/itmf271b7d916ef8?pid=RSFGDVV82VUHTNG8&lid=LSTRSFGDVV82VUHTNG8AQXK1D&marketplace=FLIPKART&q=Hardware+Products&store=search.flipkart.com&srno=s_18_688&otracker=search&fm=organic&iid=en_egC5BYC%2FKkmv4G4nziZBQi%2FRwQfNavFQkjYOeXRrybLxzca9eAFIsFsyJ5VsaJdDjEVzT1NrpVQRLGSDgKTqTg%3D%3D&ppt=None&ppn=None&ssid=sl6d6sm08g0000001686120645345&qH=64ea97f200157d01,
Hardware Products,Flipkart,"Extreme wood Wooden Intersecting Wall Shelves for Living Room, Bedroom Floating Wall Mount MDF (Medium Density Fiber) Wall Shelf",1519.0,0.0,0.0,https://rukminim1.flixcart.com/image/612/612/k47cgi80/rack-shelf/3/9/y/cb-08-online-craftbuzz-original-imafn66qaevd8aeb.jpeg?q=70,https://www.flipkart.com/extreme-wood-wooden-intersecting-wall-shelves-living-room-bedroom-floating-mount-mdf-medium-density-fiber-shelf/p/itmf735f203e58ce?pid=RSFGH5ZASC2UU7FS&lid=LSTRSFGH5ZASC2UU7FSECRIOH&marketplace=FLIPKART&q=Hardware+Products&store=search.flipkart.com&srno=s_18_689&otracker=search&fm=organic&iid=d45d516d-84b5-4f2b-828f-a68ad221e410.RSFGH5ZASC2UU7FS.SEARCH&ppt=None&ppn=None&ssid=sl6d6sm08g0000001686120645345&qH=64ea97f200157d01,
Hardware Products,Flipkart,Agatsya Enterprise Floor Decor Tape 5 cm Floor Marking Tape,379.0,0.0,0.0,https://rukminim1.flixcart.com/image/612/612/xif0q/hardware-tape/8/h/q/1-5-silver-tiles-gap-tap-05-cm-agatsya-enterprise-original-imagzhpuz9gqdyyx.jpeg?q=70,https://www.flipkart.com/agatsya-enterprise-floor-decor-tape-5-cm-marking/p/itm14c540dc2e1e2?pid=HWTGZHPUSFHYZCZZ&lid=LSTHWTGZHPUSFHYZCZZTXENKE&marketplace=FLIPKART&q=Hardware+Products&store=search.flipkart.com&srno=s_18_690&otracker=search&fm=organic&iid=d45d516d-84b5-4f2b-828f-a68ad221e410.HWTGZHPUSFHYZCZZ.SEARCH&ppt=None&ppn=None&ssid=sl6d6sm08g0000001686120645345&qH=64ea97f200157d01,
Hardware Products,Flipkart,Hewa High Speed Exhaust Fan 8 inch (200 MM) for Bathroom and Kitchen (BLACK) 200 mm Exhaust Fan,1298.0,3.9,8.0,https://rukminim1.flixcart.com/image/612/612/xif0q/exhaust-fan/l/n/q/high-speed-exhaust-fan-8-inch-200-mm-for-bathroom-and-kitchen-original-imagnjrg6gyvdveg.jpeg?q=70,https://www.flipkart.com/hewa-high-speed-exhaust-fan-8-inch-200-mm-bathroom-kitchen-black-200-mm/p/itma556d99b4a101?pid=EXFGNJRGHT8SYZZQ&lid=LSTEXFGNJRGHT8SYZZQ0NDOIF&marketplace=FLIPKART&q=Hardware+Products&store=search.flipkart.com&srno=s_18_691&otracker=search&fm=organic&iid=en_egC5BYC%2FKkmv4G4nziZBQi%2FRwQfNavFQkjYOeXRrybJX6gMVWBoXSyRsFY4yKS6Evcqw8QMPo0MF4jRJD2huAw%3D%3D&ppt=None&ppn=None&ssid=sl6d6sm08g0000001686120645345&qH=64ea97f200157d01,
Hardware Products,Flipkart,Hewa Apollo 6 inch (150mm) pure copper Ventilation Exhaust fan 150 mm Exhaust Fan,899.0,3.9,69.0,https://rukminim1.flixcart.com/image/612/612/xif0q/exhaust-fan/8/c/c/apollo-6-inch-150mm-pure-copper-ventilation-exhaust-fan-150-hewa-original-imagge9ghw3jhgmh.jpeg?q=70,https://www.flipkart.com/hewa-apollo-6-inch-150mm-pure-copper-ventilation-exhaust-fan-150-mm/p/itm0c15fb8d6a1ee?pid=EXFGGE9GHRDWWKHP&lid=LSTEXFGGE9GHRDWWKHPNABQWF&marketplace=FLIPKART&q=Hardware+Products&store=search.flipkart.com&srno=s_18_692&otracker=search&fm=organic&iid=en_egC5BYC%2FKkmv4G4nziZBQi%2FRwQfNavFQkjYOeXRrybL7HehzRhrqYYiaUhSEc7awW%2FOuXVnRj8TWOUzqEIq%2FXg%3D%3D&ppt=None&ppn=None&ssid=sl6d6sm08g0000001686120645345&qH=64ea97f200157d01,
Hardware Products,Flipkart,"LAPO Horse Main Door Handle /Door Handles for Main Door/Glass Door Pull Handle /Door Hardware (4 inches, Round Diameter 5 inch, Pack of 1,Gold(PVD) Finish) Zinc Door Handle",1349.0,4.7,6.0,https://rukminim1.flixcart.com/image/612/612/ku5ufm80/knob-handle/q/z/a/glossy-horse-round-handle-gold-lapo-original-imag7c7shd7fmqck.jpeg?q=70,https://www.flipkart.com/lapo-horse-main-door-handle-door-handles-door-glass-pull-hardware-4-inches-round-diameter-5-inch-pack-1-gold-pvd-finish-zinc/p/itm22ab383b3cf7d?pid=KBHG7C7SEXDE4ZBS&lid=LSTKBHG7C7SEXDE4ZBSARGPG3&marketplace=FLIPKART&q=Hardware+Products&store=search.flipkart.com&srno=s_18_693&otracker=search&fm=organic&iid=d45d516d-84b5-4f2b-828f-a68ad221e410.KBHG7C7SEXDE4ZBS.SEARCH&ppt=None&ppn=None&ssid=sl6d6sm08g0000001686120645345&qH=64ea97f200157d01,
Hardware Products,Flipkart,"Oncarnival kitchen sink tape waterproof, Corner Sealing Tape 10 cm Single Sided Tape",249.0,0.0,0.0,https://rukminim1.flixcart.com/image/612/612/xif0q/hardware-tape/z/l/j/1-10-kitchen-sink-tape-waterproof-corner-sealing-tape-oncarnival-original-imagjfnx23gupdsb.jpeg?q=70,https://www.flipkart.com/oncarnival-kitchen-sink-tape-waterproof-corner-sealing-10-cm-single-sided/p/itm1b5f8d73ce7d9?pid=HWTGJFZD8QVTSGWG&lid=LSTHWTGJFZD8QVTSGWGWOGW4Y&marketplace=FLIPKART&q=Hardware+Products&store=search.flipkart.com&srno=s_18_694&otracker=search&fm=organic&iid=d45d516d-84b5-4f2b-828f-a68ad221e410.HWTGJFZD8QVTSGWG.SEARCH&ppt=None&ppn=None&ssid=sl6d6sm08g0000001686120645345&qH=64ea97f200157d01,
Hardware Products,Flipkart,"LAPO Round Main Door Handle /Door Handles for Main Door/Glass Door Pull Handle /Door Hardware (4 inches, Round Diameter 5 inch, Pack of 1 Set ,Gold(PVD) Finish) Zinc Door Handle",1439.0,3.9,8.0,https://rukminim1.flixcart.com/image/612/612/l3khsi80/knob-handle/r/r/q/glossy-half-round-handel-gold-lapo-original-imagenkaev65szqp.jpeg?q=70,https://www.flipkart.com/lapo-round-main-door-handle-door-handles-door-glass-pull-hardware-4-inches-diameter-5-inch-pack-1-set-gold-pvd-finish-zinc/p/itm6b5cce2d8fbff?pid=KBHG7C7VQEGMUVYE&lid=LSTKBHG7C7VQEGMUVYEYCG08O&marketplace=FLIPKART&q=Hardware+Products&store=search.flipkart.com&srno=s_18_695&otracker=search&fm=organic&iid=d45d516d-84b5-4f2b-828f-a68ad221e410.KBHG7C7VQEGMUVYE.SEARCH&ppt=None&ppn=None&ssid=sl6d6sm08g0000001686120645345&qH=64ea97f200157d01,
Hardware Products,Flipkart,"Feelitson Stainless Steel, Brass Tyre Valve Cap for Car, Bike",449.0,0.0,0.0,https://rukminim1.flixcart.com/image/612/612/k8ot7rk0/tyre-valve-cap/6/u/u/fcaa-25-feelitson-original-imafqncmrewsegz6.jpeg?q=70,https://www.flipkart.com/feelitson-stainless-steel-brass-tyre-valve-cap-car-bike/p/itm0ebb49272914b?pid=TVCFQNBYHMBZF6UU&lid=LSTTVCFQNBYHMBZF6UU1F4BMT&marketplace=FLIPKART&q=Hardware+Products&store=search.flipkart.com&srno=s_18_696&otracker=search&fm=organic&iid=d45d516d-84b5-4f2b-828f-a68ad221e410.TVCFQNBYHMBZF6UU.SEARCH&ppt=None&ppn=None&ssid=sl6d6sm08g0000001686120645345&qH=64ea97f200157d01,
Hardware Products,Flipkart,Hewa Aero 6 inch Ventilation pure copper motor 150 mm Exhaust Fan,945.0,4.0,165.0,https://rukminim1.flixcart.com/image/612/612/l47cu4w0/exhaust-fan/4/w/f/aero-6-inch-ventilation-pure-copper-motor-150-hewa-original-imagf5hfhxhrptq9.jpeg?q=70,https://www.flipkart.com/hewa-aero-6-inch-ventilation-pure-copper-motor-150-mm-exhaust-fan/p/itmdabe6a23f8037?pid=EXFGF5HFPV8HTFGQ&lid=LSTEXFGF5HFPV8HTFGQDAAD2S&marketplace=FLIPKART&q=Hardware+Products&store=search.flipkart.com&srno=s_18_697&otracker=search&fm=organic&iid=en_egC5BYC%2FKkmv4G4nziZBQi%2FRwQfNavFQkjYOeXRrybLsNMnoKEXES4E%2BA6MX0VK9Shc%2FDeiHL9CCiEqAZILVLQ%3D%3D&ppt=None&ppn=None&ssid=sl6d6sm08g0000001686120645345&qH=64ea97f200157d01,
Hardware Products,Flipkart,ATOM Stainless Steel Matte Handlesets,1399.0,4.3,8.0,https://rukminim1.flixcart.com/image/612/612/jvgzl3k0/door-lock/t/8/k/floradottedl-2-atom-original-imafgdg4mkmfdvft.jpeg?q=70,https://www.flipkart.com/atom-stainless-steel-matte-handlesets/p/itmemdk57m3hfrvx?pid=DRLEMDK5EYTUNT8K&lid=LSTDRLEMDK5EYTUNT8KF5PHMZ&marketplace=FLIPKART&q=Hardware+Products&store=search.flipkart.com&srno=s_18_698&otracker=search&fm=organic&iid=en_egC5BYC%2FKkmv4G4nziZBQi%2FRwQfNavFQkjYOeXRrybLvDuVXSFpx5JRDfb%2FO7puplJ%2Fxmdev%2FmT4DByRS49ULw%3D%3D&ppt=None&ppn=None&ssid=sl6d6sm08g0000001686120645345&qH=64ea97f200157d01,
Hardware Products,Flipkart,sharmistha Dream High Grade Stainless Steel Robe Hook/Cloth-Towel Hanger/Bathroom Accessories (Chrome) - Pack of 4 Hook 2,849.0,0.0,0.0,https://rukminim1.flixcart.com/image/612/612/ktaeqvk0/hook/z/r/w/wall-cloth-hook-pack-4-sharmistha-original-imag6z4fcy6g34ja.jpeg?q=70,https://www.flipkart.com/sharmistha-dream-high-grade-stainless-steel-robe-hook-cloth-towel-hanger-bathroom-accessories-chrome-pack-4-hook-2/p/itm7dc3811d15e26?pid=HOKG6Z42VT4GJYFZ&lid=LSTHOKG6Z42VT4GJYFZTTY35B&marketplace=FLIPKART&q=Hardware+Products&store=search.flipkart.com&srno=s_18_699&otracker=search&fm=organic&iid=d45d516d-84b5-4f2b-828f-a68ad221e410.HOKG6Z42VT4GJYFZ.SEARCH&ppt=None&ppn=None&ssid=sl6d6sm08g0000001686120645345&qH=64ea97f200157d01,
Hardware Products,Flipkart,"Flipkart SmartBuy Round Wall Tealight Holder Iron, Glass Tealight Holder",849.0,0.0,0.0,https://rukminim1.flixcart.com/image/612/612/k0y6cnk0/candle-tealight-holder/5/k/2/ih0c239-s-flipkart-smartbuy-original-imafkm3gw3zac6u8.jpeg?q=70,https://www.flipkart.com/flipkart-smartbuy-round-wall-tealight-holder-iron-glass/p/itm1781941d217cf?pid=CTHFKHNSYJ6DZ5K2&lid=LSTCTHFKHNSYJ6DZ5K2SHPRNH&marketplace=FLIPKART&q=Hardware+Products&store=search.flipkart.com&srno=s_18_700&otracker=search&fm=organic&iid=d45d516d-84b5-4f2b-828f-a68ad221e410.CTHFKHNSYJ6DZ5K2.SEARCH&ppt=None&ppn=None&ssid=sl6d6sm08g0000001686120645345&qH=64ea97f200157d01,
Hardware Products,Flipkart,Imagine Technologies DAY NIGHT AUTO ON AND OFF SENSOR LDR PHOTOCELL WATER PROOF SWITCH 10 A One Way Electrical Switch,315.0,4.1,749.0,https://rukminim1.flixcart.com/image/612/612/k6i7zww0/electrical-switch/a/k/q/it10ds-imagine-technologies-original-imafzyfwfywwzuz3.jpeg?q=70,https://www.flipkart.com/imagine-technologies-day-night-auto-off-sensor-ldr-photocell-water-proof-switch-10-one-way-electrical/p/itmcd24bbfda0ea2?pid=SCHFZY72HBMJPAKQ&lid=LSTSCHFZY72HBMJPAKQIT2RFS&marketplace=FLIPKART&q=Hardware+Products&store=search.flipkart.com&srno=s_18_701&otracker=search&fm=organic&iid=en_egC5BYC%2FKkmv4G4nziZBQi%2FRwQfNavFQkjYOeXRrybIv%2FSR1gmB3a%2FXFIBTNhXDI17c%2BC3CB5zFL8tvt43eidQ%3D%3D&ppt=None&ppn=None&ssid=sl6d6sm08g0000001686120645345&qH=64ea97f200157d01,
